race_id,cycle,state_abbrev,state,seat,special,candidate_count,has_dem,has_rep,d_votes,r_votes,two_party_total,margin_d_minus_r_pctpt,standard_dr_race,flags,source_count
1525,2010,MD,Maryland,Class III,false,12,true,true,1140531,655666,1796197,26.99397672,true,none,1
1527,2010,MO,Missouri,Class III,false,10,true,true,789736,1054160,1843896,-14.34050510,true,none,1
1532,2010,NC,North Carolina,Class III,false,4,true,true,1145074,1458046,2603120,-12.02295707,true,none,1
1533,2010,ND,North Dakota,Class III,false,3,true,true,52955,181689,234644,-54.86353796,true,none,1
1529,2010,NH,New Hampshire,Class III,false,4,true,true,167545,273218,440763,-23.97501605,true,none,1
1528,2010,NV,Nevada,Class III,false,9,true,true,362785,321361,684146,6.05484794,true,none,1
1530,2010,NY,New York,Class III,false,5,true,true,3047880,1480423,4528303,34.61466691,true,fusion_or_multiline,1
1531,2010,NY,New York,Class I,true,8,true,true,2837684,1582693,4420377,28.39103995,true,special;fusion_or_multiline,1
1534,2010,OH,Ohio,Class III,false,6,true,true,1503297,2168742,3672039,-18.12194805,true,none,1
1535,2010,OK,Oklahoma,Class III,false,4,true,true,265814,718482,984296,-45.98901144,true,none,1
1536,2010,OR,Oregon,Class III,false,6,true,true,825507,566199,1391706,18.63238356,true,none,1
1537,2010,PA,Pennsylvania,Class III,false,2,true,true,1948716,2028945,3977661,-2.01698938,true,none,1
1538,2010,SC,South Carolina,Class III,false,4,true,true,364598,810771,1175369,-37.96024908,true,none,1
1540,2010,UT,Utah,Class III,false,3,true,true,191732,360403,552135,-30.54886939,true,none,1
1541,2010,VT,Vermont,Class III,false,8,true,true,151281,72699,223980,35.08438253,true,none,1
1542,2010,WA,Washington,Class III,false,2,true,true,1314930,1196164,2511094,4.72965170,true,none,1
1544,2010,WI,Wisconsin,Class III,false,6,true,true,1020958,1125999,2146957,-4.89255258,true,none,1
1543,2010,WV,West Virginia,Class I,true,4,true,true,283358,230013,513371,10.39112065,true,special,1
1473,2012,AZ,Arizona,Class I,false,5,true,true,1036542,1104457,2140999,-3.17211732,true,none,1
1474,2012,CA,California,Class I,false,2,true,true,7864624,4713887,12578511,25.04856894,true,none,1
1475,2012,CT,Connecticut,Class I,false,8,true,true,828761,651089,1479850,12.00608170,true,fusion_or_multiline,1
1476,2012,DE,Delaware,Class I,false,4,true,true,265415,115700,381115,39.28341839,true,none,1
1477,2012,FL,Florida,Class I,false,9,true,true,4523451,3458267,7981718,13.34529734,true,none,1
1478,2012,HI,Hawaii,Class I,false,4,true,true,269489,160994,430483,25.20308584,true,none,1
1479,2012,IN,Indiana,Class I,false,5,true,true,1281181,1133621,2414802,6.11064592,true,none,1
1482,2012,MA,Massachusetts,Class I,false,4,true,true,1696346,1458048,3154394,7.55447798,true,none,1
1481,2012,MD,Maryland,Class I,false,9,true,true,1474028,693291,2167319,36.02316964,true,none,1
1480,2012,ME,Maine,Class I,false,7,true,true,92900,215399,308299,-39.73382982,true,none,1
1483,2012,MI,Michigan,Class I,false,10,true,true,2735826,1767386,4503212,21.50553871,true,none,1
1484,2012,MN,Minnesota,Class I,false,6,true,true,1854595,867974,2722569,36.23860405,true,none,1
1486,2012,MO,Missouri,Class I,false,9,true,true,1494125,1066159,2560284,16.71556749,true,none,1
1485,2012,MS,Mississippi,Class I,false,4,true,true,503467,709626,1213093,-16.99449259,true,none,1
1487,2012,MT,Montana,Class I,false,3,true,true,236123,218051,454174,3.97909171,true,none,1
1493,2012,ND,North Dakota,Class I,false,3,true,true,161337,158401,319738,0.91825182,true,none,1
1488,2012,NE,Nebraska,Class I,false,2,true,true,332979,455593,788572,-15.54886554,true,none,1
1490,2012,NJ,New Jersey,Class I,false,11,true,true,1987680,1329534,3317214,19.84032384,true,none,1
1491,2012,NM,New Mexico,Class I,false,4,true,true,395717,351260,746977,5.95158887,true,none,1
1489,2012,NV,Nevada,Class I,false,4,true,true,446080,457656,903736,-1.28090504,true,none,1
1492,2012,NY,New York,Class I,false,6,true,true,4808878,1755466,6564344,46.51511255,true,fusion_or_multiline,1
1494,2012,OH,Ohio,Class I,false,3,true,true,2762690,2435712,5198402,6.28997142,true,none,1
1495,2012,PA,Pennsylvania,Class I,false,3,true,true,3021364,2509132,5530496,9.26195408,true,none,1
1496,2012,RI,Rhode Island,Class I,false,3,true,true,271034,146222,417256,29.91257166,true,none,1
1497,2012,TN,Tennessee,Class I,false,19,true,true,705882,1506443,2212325,-36.18641022,true,none,1
1498,2012,TX,Texas,Class I,false,4,true,true,3194927,4440137,7635064,-16.30909708,true,none,1
1499,2012,UT,Utah,Class I,false,6,true,true,301873,657608,959481,-37.07577326,true,none,1
1501,2012,VA,Virginia,Class I,false,3,true,true,2010067,1785542,3795609,5.91538802,true,none,1
1502,2012,WA,Washington,Class I,false,2,true,true,1855493,1213924,3069417,20.90198236,true,none,1
1504,2012,WI,Wisconsin,Class I,false,7,true,true,1547104,1380126,2927230,5.70430065,true,none,1
1503,2012,WV,West Virginia,Class I,false,3,true,true,399898,240787,640685,24.83451306,true,none,1
1505,2012,WY,Wyoming,Class I,false,6,true,true,53019,185250,238269,-55.49651864,true,none,1
1472,2013,MA,Massachusetts,Class II,true,5,true,true,645429,525307,1170736,10.26038321,true,special,1
1471,2013,NJ,New Jersey,Class II,true,8,true,true,740742,593684,1334426,11.02031885,true,special,1
12,2014,AK,Alaska,Class II,false,5,true,true,129431,135445,264876,-2.27049638,true,none,1
32,2014,AR,Arkansas,Class II,false,5,true,true,334174,478819,812993,-17.79166610,true,none,1
23,2014,CO,Colorado,Class II,false,8,true,true,944203,983891,1928094,-2.05840587,true,none,1
24,2014,DE,Delaware,Class II,false,3,true,true,130655,98823,229478,13.87148223,true,none,1
17,2014,GA,Georgia,Class II,false,6,true,true,1160811,1358088,2518899,-7.83187416,true,none,1
34,2014,HI,Hawaii,Class III,true,5,true,true,246827,98006,344833,43.15741243,true,special,1
26,2014,IA,Iowa,Class II,false,7,true,true,494370,588575,1082945,-8.69896440,true,none,1
27,2014,ID,Idaho,Class II,false,2,true,true,151574,285596,437170,-30.65672393,true,none,1
4,2014,IL,Illinois,Class II,false,6,true,true,1929637,1538522,3468159,11.27730880,true,none,1
15,2014,KY,Kentucky,Class II,false,7,true,true,584698,806787,1391485,-15.96057449,true,none,1
31,2014,MA,Massachusetts,Class II,false,5,true,true,1289944,791950,2081894,23.92023801,true,none,1
9,2014,ME,Maine,Class II,false,4,true,true,190254,413505,603759,-36.97684010,true,none,1
2,2014,MI,Michigan,Class II,false,7,true,true,1704936,1290199,2995135,13.84702192,true,none,1
6,2014,MN,Minnesota,Class II,false,5,true,true,1053205,850227,1903432,10.66379046,true,none,1
18,2014,MS,Mississippi,Class II,false,3,true,true,239439,378481,617920,-22.50161833,true,none,1
5,2014,MT,Montana,Class II,false,3,true,true,148184,213709,361893,-18.10618056,true,none,1
14,2014,NC,North Carolina,Class II,false,7,true,true,1377651,1423259,2800910,-1.62832794,true,none,1
1,2014,NE,Nebraska,Class II,false,5,true,true,170127,347636,517763,-34.28383256,true,none,1
8,2014,NH,New Hampshire,Class II,false,3,true,true,251184,235347,486531,3.25508549,true,none,1
10,2014,NJ,New Jersey,Class II,false,7,true,true,1043866,791297,1835163,13.76275568,true,none,1
3,2014,NM,New Mexico,Class II,false,2,true,true,286409,229097,515506,11.11762036,true,none,1
29,2014,OK,Oklahoma,Class II,false,5,true,true,234307,558166,792473,-40.86688127,true,none,1
35,2014,OK,Oklahoma,Class III,true,3,true,true,237923,557002,794925,-40.13951002,true,special,1
20,2014,OR,Oregon,Class II,false,6,true,true,814537,538847,1353384,20.37041963,true,none,1
33,2014,RI,Rhode Island,Class II,false,3,true,true,223675,92684,316359,41.40580796,true,none,1
11,2014,SC,South Carolina,Class II,false,5,true,true,480933,672941,1153874,-16.64029175,true,fusion_or_multiline,1
36,2014,SC,South Carolina,Class III,true,4,true,true,459583,727215,1186798,-22.55076264,true,special,1
22,2014,SD,South Dakota,Class II,false,4,true,true,82456,140741,223197,-26.11370225,true,none,1
28,2014,TN,Tennessee,Class II,false,13,true,true,437848,850087,1287935,-32.00774884,true,none,1
19,2014,TX,Texas,Class II,false,5,true,true,1597387,2861531,4458918,-28.35091383,true,none,1
16,2014,VA,Virginia,Class II,false,4,true,true,1073667,1055940,2129607,0.83240711,true,none,1
30,2014,WV,West Virginia,Class II,false,9,true,true,156360,281820,438180,-28.63206901,true,none,1
13,2014,WY,Wyoming,Class II,false,7,true,true,29377,121554,150931,-61.07227806,true,none,1
69,2016,AK,Alaska,Class III,false,7,true,true,36200,138149,174349,-58.47409506,true,none,1
68,2016,AL,Alabama,Class III,false,3,true,true,748709,1335104,2083813,-28.14048094,true,none,1
83,2016,AR,Arkansas,Class III,false,4,true,true,400602,661984,1062586,-24.59866778,true,none,1
87,2016,AZ,Arizona,Class III,false,11,true,true,1031245,1359267,2390512,-13.72183030,true,none,1
74,2016,CO,Colorado,Class III,false,7,true,true,1370710,1215318,2586028,6.00890632,true,none,1
91,2016,CT,Connecticut,Class III,false,6,true,true,1008714,552621,1561335,29.21173227,true,fusion_or_multiline,1
93,2016,FL,Florida,Class III,false,12,true,true,4122088,4835191,8957279,-7.96115651,true,none,1
88,2016,GA,Georgia,Class III,false,4,true,true,1599726,2135806,3735532,-14.35083410,true,none,1
64,2016,HI,Hawaii,Class III,false,7,true,true,306604,92653,399257,53.58728839,true,none,1
92,2016,IA,Iowa,Class III,false,6,true,true,549460,926007,1475467,-25.52053011,true,none,1
80,2016,ID,Idaho,Class III,false,3,true,true,188249,449017,637266,-40.91980429,true,none,1
84,2016,IL,Illinois,Class III,false,10,true,true,3012940,2184692,5197632,15.93510275,true,none,1
78,2016,IN,Indiana,Class III,false,4,true,true,1158947,1423991,2582938,-10.26133806,true,none,1
60,2016,KS,Kansas,Class III,false,4,true,true,379740,732376,1112116,-31.70856278,true,none,1
81,2016,KY,Kentucky,Class III,false,4,true,true,813246,1090177,1903423,-14.54910443,true,none,1
82,2016,MD,Maryland,Class III,false,10,true,true,1659907,972557,2632464,26.11051851,true,none,1
70,2016,MO,Missouri,Class III,false,11,true,true,1300200,1378458,2678658,-2.92153758,true,none,1
62,2016,NC,North Carolina,Class III,false,3,true,true,2128165,2395376,4523541,-5.90712011,true,none,1
77,2016,ND,North Dakota,Class III,false,5,true,true,58116,268788,326904,-64.44460759,true,none,1
85,2016,NH,New Hampshire,Class III,false,5,true,true,354649,353632,708281,0.14358708,true,none,1
63,2016,NV,Nevada,Class III,false,7,true,true,521994,495079,1017073,2.64631939,true,none,1
61,2016,NY,New York,Class III,false,7,true,true,5116696,2009353,7126049,43.60541164,true,fusion_or_multiline,1
67,2016,OH,Ohio,Class III,false,6,true,true,1996913,3118568,5115481,-21.92667708,true,none,1
76,2016,OK,Oklahoma,Class III,false,5,true,true,355911,980892,1336803,-46.75191483,true,none,1
65,2016,OR,Oregon,Class III,false,7,true,true,1105119,651106,1756225,25.85164202,true,none,1
86,2016,PA,Pennsylvania,Class III,false,3,true,true,2865012,2951702,5816714,-1.49036036,true,none,1
66,2016,SC,South Carolina,Class III,false,5,true,true,757022,1241609,1998631,-24.24594635,true,fusion_or_multiline,1
79,2016,SD,South Dakota,Class III,false,2,true,true,104140,265516,369656,-43.65572316,true,none,1
73,2016,UT,Utah,Class III,false,4,true,true,301860,760241,1062101,-43.15794826,true,none,1
75,2016,VT,Vermont,Class III,false,8,true,true,192243,103637,295880,29.94659997,true,none,1
72,2016,WA,Washington,Class III,false,2,true,true,1913979,1329338,3243317,18.02602089,true,none,1
71,2016,WI,Wisconsin,Class III,false,5,true,true,1380335,1479471,2859806,-3.46652885,true,none,1
95,2017,AL,Alabama,Class II,true,3,true,true,673896,651972,1325868,1.65355827,true,special,1
96,2018,AZ,Arizona,Class I,false,10,true,true,1191100,1135200,2326300,2.40295749,true,none,1
98,2018,CT,Connecticut,Class I,false,6,true,true,825579,545717,1371296,20.40857700,true,fusion_or_multiline,1
99,2018,DE,Delaware,Class I,false,7,true,true,217385,137127,354512,22.63900799,true,none,1
100,2018,FL,Florida,Class I,false,7,true,true,4089472,4099505,8188977,-0.12251836,true,none,1
101,2018,HI,Hawaii,Class I,false,4,true,true,276316,112035,388351,42.30219569,true,none,1
102,2018,IN,Indiana,Class I,false,6,true,true,1023553,1158000,2181553,-6.16290322,true,none,1
105,2018,MA,Massachusetts,Class I,false,5,true,true,1633371,979210,2612581,25.03887918,true,none,1
104,2018,MD,Maryland,Class I,false,8,true,true,1491614,697017,2188631,36.30566322,true,none,1
103,2018,ME,Maine,Class I,false,5,true,true,66268,223502,289770,-54.26165580,true,ranked_choice,1
106,2018,MI,Michigan,Class I,false,8,true,true,2214478,1938818,4153296,6.63713831,true,none,1
107,2018,MN,Minnesota,Class I,false,5,true,true,1566174,940437,2506611,24.96346661,true,none,1
129,2018,MN,Minnesota,Class II,true,5,true,true,1370540,1095777,2466317,11.14061980,true,special,1
109,2018,MO,Missouri,Class I,false,8,true,true,1112935,1254927,2367862,-5.99663325,true,none,1
108,2018,MS,Mississippi,Class I,false,4,true,true,369567,547619,917186,-19.41285628,true,none,1
110,2018,MT,Montana,Class I,false,3,true,true,253876,235963,489839,3.65691584,true,none,1
116,2018,ND,North Dakota,Class I,false,3,true,true,144376,179720,324096,-10.90541074,true,none,1
111,2018,NE,Nebraska,Class I,false,4,true,true,269917,403151,673068,-19.79502814,true,none,1
113,2018,NJ,New Jersey,Class I,false,8,true,true,1711654,1357355,3069009,11.54441059,true,none,1
114,2018,NM,New Mexico,Class I,false,3,true,true,376998,212813,589811,27.83688334,true,none,1
112,2018,NV,Nevada,Class I,false,6,true,true,490071,441202,931273,5.24754825,true,none,1
115,2018,NY,New York,Class I,false,5,true,true,4056931,1998220,6055151,33.99933379,true,fusion_or_multiline,1
117,2018,OH,Ohio,Class I,false,3,true,true,2355923,2053963,4409886,6.84734254,true,none,1
118,2018,PA,Pennsylvania,Class I,false,4,true,true,2792437,2134848,4927285,13.34586897,true,none,1
119,2018,RI,Rhode Island,Class I,false,3,true,true,231477,144421,375898,23.15947411,true,none,1
120,2018,TN,Tennessee,Class I,false,8,true,true,985450,1227483,2212933,-10.93720415,true,none,1
121,2018,TX,Texas,Class I,false,3,true,true,4045632,4260553,8306185,-2.58748150,true,none,1
122,2018,UT,Utah,Class I,false,10,true,true,328541,665215,993756,-33.87894010,true,none,1
124,2018,VA,Virginia,Class I,false,4,true,true,1910370,1374313,3284683,16.31990058,true,none,1
125,2018,WA,Washington,Class I,false,2,true,true,1803364,1282804,3086168,16.86751985,true,none,1
127,2018,WI,Wisconsin,Class I,false,5,true,true,1472914,1184885,2657799,10.83712500,true,none,1
126,2018,WV,West Virginia,Class I,false,3,true,true,290510,271113,561623,3.45374032,true,none,1
128,2018,WY,Wyoming,Class I,false,6,true,true,61227,136210,197437,-37.97819051,true,none,1
6265,2020,AK,Alaska,Class II,false,4,true,true,146068,191112,337180,-13.35903672,true,none,1
6266,2020,AL,Alabama,Class II,false,3,true,true,920478,1392076,2312554,-20.39295082,true,none,1
6268,2020,AZ,Arizona,Class III,true,19,true,true,1716467,1637661,3354128,2.34952274,true,special,1
6269,2020,CO,Colorado,Class II,false,8,true,true,1731114,1429492,3160606,9.54316989,true,none,1
6270,2020,DE,Delaware,Class II,false,4,true,true,291804,186054,477858,22.13000515,true,none,1
6271,2020,GA,Georgia,Class II,false,3,true,true,2374519,2462617,4837136,-1.82128433,true,none,1
6272,2020,IA,Iowa,Class II,false,7,true,true,754859,864997,1619856,-6.79924635,true,none,1
6273,2020,ID,Idaho,Class II,false,4,true,true,285864,538446,824310,-30.64162754,true,none,1
6274,2020,IL,Illinois,Class II,false,8,true,true,3278930,2319870,5598800,17.12974209,true,none,1
6275,2020,KS,Kansas,Class II,false,3,true,true,571530,727962,1299492,-12.03793482,true,none,1
6276,2020,KY,Kentucky,Class II,false,8,true,true,816257,1233315,2049572,-20.34854106,true,none,1
6278,2020,MA,Massachusetts,Class II,false,5,true,true,2357809,1177765,3535574,33.37630608,true,none,1
6279,2020,ME,Maine,Class II,false,6,true,true,347223,417645,764868,-9.20707887,true,ranked_choice,1
6280,2020,MI,Michigan,Class II,false,7,true,true,2734568,2642233,5376801,1.71728505,true,none,1
6281,2020,MN,Minnesota,Class II,false,5,true,true,1566522,1398145,2964667,5.67945742,true,none,1
6282,2020,MS,Mississippi,Class II,false,3,true,true,578691,709511,1288202,-10.15523963,true,none,1
6283,2020,MT,Montana,Class II,false,2,true,true,272463,333174,605637,-10.02432150,true,none,1
6284,2020,NC,North Carolina,Class II,false,4,true,true,2569965,2665598,5235563,-1.82660394,true,none,1
6285,2020,NE,Nebraska,Class II,false,5,true,true,227191,583507,810698,-43.95175515,true,none,1
6286,2020,NH,New Hampshire,Class II,false,4,true,true,450778,326229,777007,16.02932792,true,none,1
6287,2020,NJ,New Jersey,Class II,false,5,true,true,2541178,1817052,4358230,16.61513963,true,none,1
6288,2020,NM,New Mexico,Class II,false,3,true,true,474483,418483,892966,6.27123541,true,none,1
6289,2020,OK,Oklahoma,Class II,false,5,true,true,509763,979140,1488903,-31.52502211,true,none,1
6290,2020,OR,Oregon,Class II,false,5,true,true,1321047,912814,2233861,18.27477180,true,none,1
6291,2020,RI,Rhode Island,Class II,false,3,true,true,328574,164855,493429,33.17984958,true,none,1
6292,2020,SC,South Carolina,Class II,false,4,true,true,1110828,1369137,2479965,-10.41583248,true,none,1
6293,2020,SD,South Dakota,Class II,false,2,true,true,143987,276232,420219,-31.47049515,true,none,1
6294,2020,TN,Tennessee,Class II,false,13,true,true,1040691,1840926,2881617,-27.77034561,true,none,1
6295,2020,TX,Texas,Class II,false,5,true,true,4888764,5962983,10851747,-9.89904206,true,none,1
6296,2020,VA,Virginia,Class II,false,3,true,true,2466500,1934199,4400699,12.09582841,true,none,1
6297,2020,WV,West Virginia,Class II,false,3,true,true,210309,547454,757763,-44.49214332,true,none,1
6298,2020,WY,Wyoming,Class II,false,5,true,true,72766,198100,270866,-46.27158817,true,none,1
8917,2022,AL,Alabama,Class III,false,4,true,true,436746,942154,1378900,-36.65298426,true,none,1
8920,2022,AR,Arkansas,Class III,false,3,true,true,280187,592437,872624,-35.78288014,true,none,1
8919,2022,AZ,Arizona,Class III,false,11,true,true,1322027,1196308,2518335,4.99214759,true,none,1
8921,2022,CA,California,Class III,false,2,true,true,6621616,4222025,10843641,22.12901552,true,none,1
9480,2022,CA,California,Class III,true,2,true,true,6559303,4212446,10771749,21.78714896,true,special,1
8922,2022,CO,Colorado,Class III,false,5,true,true,1397170,1031693,2428863,15.04724639,true,none,1
8923,2022,CT,Connecticut,Class III,false,4,true,true,723864,535943,1259807,14.91664993,true,fusion_or_multiline,1
8924,2022,FL,Florida,Class III,false,9,true,true,3201522,4474847,7676369,-16.58759499,true,none,1
8925,2022,GA,Georgia,Class III,false,3,true,true,1946117,1908442,3854559,0.97741402,true,none,1
8926,2022,HI,Hawaii,Class III,false,7,true,true,290894,106358,397252,46.45313302,true,none,1
8930,2022,IA,Iowa,Class III,false,5,true,true,533330,681501,1214831,-12.19684055,true,none,1
8927,2022,ID,Idaho,Class III,false,5,true,true,169808,358539,528347,-35.72103182,true,none,1
8928,2022,IL,Illinois,Class III,false,5,true,true,2329136,1701055,4030191,15.58439786,true,none,1
8929,2022,IN,Indiana,Class III,false,9,true,true,704480,1090390,1794870,-21.50072150,true,none,1
8931,2022,KS,Kansas,Class III,false,3,true,true,372214,602976,975190,-23.66328613,true,none,1
8932,2022,KY,Kentucky,Class III,false,4,true,true,564311,913326,1477637,-23.61980649,true,none,1
8935,2022,MD,Maryland,Class III,false,5,true,true,1316897,682293,1999190,31.74305594,true,none,1
8936,2022,MO,Missouri,Class III,false,11,true,true,872694,1146966,2019660,-13.58010754,true,none,1
8940,2022,NC,North Carolina,Class III,false,6,true,true,1784049,1905786,3689835,-3.29925322,true,none,1
8941,2022,ND,North Dakota,Class III,false,4,true,true,59995,135474,195469,-38.61430713,true,none,1
8938,2022,NH,New Hampshire,Class III,false,4,true,true,332193,275928,608121,9.25227052,true,none,1
8937,2022,NV,Nevada,Class III,false,6,true,true,498316,490388,988704,0.80185779,true,none,1
8939,2022,NY,New York,Class III,false,6,true,true,3320561,2501151,5821712,14.07506933,true,fusion_or_multiline,1
8942,2022,OH,Ohio,Class III,false,7,true,true,1939489,2192114,4131603,-6.11445485,true,none,1
8943,2022,OK,Oklahoma,Class III,false,4,true,true,369370,739960,1109330,-33.40665086,true,none,1
9482,2022,OK,Oklahoma,Class II,true,4,true,true,405389,710643,1116032,-27.35172468,true,special,1
8944,2022,OR,Oregon,Class III,false,5,true,true,1076424,788991,1865415,15.40852840,true,none,1
8945,2022,PA,Pennsylvania,Class III,false,5,true,true,2751012,2487260,5238272,5.03509554,true,none,1
8946,2022,SC,South Carolina,Class III,false,3,true,true,627616,1066274,1693890,-25.89648678,true,none,1
8947,2022,SD,South Dakota,Class III,false,3,true,true,91007,242316,333323,-45.39410722,true,none,1
8949,2022,VT,Vermont,Class III,false,11,true,true,196575,80468,277043,41.90937869,true,none,1
8950,2022,WA,Washington,Class III,false,3,true,true,1741827,1299322,3041149,14.55058598,true,none,1
8951,2022,WI,Wisconsin,Class III,false,4,true,true,1310467,1337185,2647652,-1.00912053,true,none,1
9505,2024,AZ,Arizona,Class I,false,10,true,true,1676335,1595761,3272096,2.46245831,true,none,1
10013,2024,CA,California,Class I,true,2,true,true,8837051,6204637,15041688,17.50078848,true,special,1
9506,2024,CA,California,Class I,false,2,true,true,9036252,6312594,15348846,17.74503438,true,none,1
9507,2024,CT,Connecticut,Class I,false,5,true,true,1000695,678256,1678951,19.20478918,true,fusion_or_multiline,1
9508,2024,DE,Delaware,Class I,false,3,true,true,283298,197753,481051,17.78293778,true,none,1
9509,2024,FL,Florida,Class I,false,6,true,true,4603077,5977706,10580783,-12.99175118,true,none,1
9510,2024,HI,Hawaii,Class I,false,6,true,true,324194,160075,484269,33.89004871,true,none,1
9511,2024,IN,Indiana,Class I,false,5,true,true,1097061,1659416,2756477,-20.40122228,true,none,1
9514,2024,MA,Massachusetts,Class I,false,4,true,true,2041693,1365445,3407138,19.84797798,true,none,1
9513,2024,MD,Maryland,Class I,false,9,true,true,1650912,1294344,2945256,12.10651977,true,none,1
9512,2024,ME,Maine,Class I,false,5,true,true,88891,284338,373229,-52.36650957,true,none,1
9515,2024,MI,Michigan,Class I,false,7,true,true,2712686,2693680,5406366,0.35154853,true,none,1
9516,2024,MN,Minnesota,Class I,false,5,true,true,1792441,1291712,3084153,16.23554344,true,none,1
9518,2024,MO,Missouri,Class I,false,6,true,true,1243728,1651907,2895635,-14.09635538,true,none,1
9517,2024,MS,Mississippi,Class I,false,2,true,true,451981,763420,1215401,-25.62438241,true,none,1
9519,2024,MT,Montana,Class I,false,4,true,true,276305,319682,595987,-7.27817889,true,none,1
9525,2024,ND,North Dakota,Class I,false,3,true,true,121602,241569,363171,-33.03319924,true,none,1
9520,2024,NE,Nebraska,Class I,false,3,true,true,436493,499124,935617,-6.69408529,true,none,1
9553,2024,NE,Nebraska,Class II,true,2,true,true,349902,585103,935005,-25.15505265,true,special,1
9522,2024,NJ,New Jersey,Class I,false,6,true,true,2161491,1773589,3935080,9.85753784,true,none,1
9523,2024,NM,New Mexico,Class I,false,2,true,true,497333,405978,903311,10.11334967,true,none,1
9521,2024,NV,Nevada,Class I,false,5,true,true,701105,677046,1378151,1.74574484,true,none,1
9524,2024,NY,New York,Class I,false,6,true,true,4711298,3246114,7957412,18.41282065,true,fusion_or_multiline,1
9526,2024,OH,Ohio,Class I,false,7,true,true,2650949,2857383,5508332,-3.74766808,true,none,1
9527,2024,PA,Pennsylvania,Class I,false,5,true,true,3384180,3399295,6783475,-0.22282090,true,none,1
9528,2024,RI,Rhode Island,Class I,false,3,true,true,294665,196039,490704,20.09887835,true,none,1
9529,2024,TN,Tennessee,Class I,false,5,true,true,1027461,1918743,2946204,-30.25187665,true,none,1
9530,2024,TX,Texas,Class I,false,5,true,true,5031249,5990741,11021990,-8.70525196,true,none,1
9531,2024,UT,Utah,Class I,false,5,true,true,464515,914700,1379215,-32.64066879,true,none,1
9504,2024,VA,Virginia,Class I,false,3,true,true,2415429,2018992,4434421,8.93999465,true,none,1
9533,2024,WA,Washington,Class I,false,3,true,true,2252577,1549187,3801764,18.50167449,true,none,1
9534,2024,WI,Wisconsin,Class I,false,6,true,true,1672777,1643996,3316773,0.86774102,true,none,1
9479,2024,WV,West Virginia,Class I,false,6,true,true,207548,514079,721627,-42.47776206,true,none,1
9535,2024,WY,Wyoming,Class I,false,5,true,true,63727,198418,262145,-51.38034294,true,none,1
